Package Name                                                                                           | Version          | ID  | Bundle Name
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
ViolinStrings                                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
antlr.ASdebug                                                                                          | 2.7.7            | 47  | org.cytoscape.third-party
antlr.actions.cpp                                                                                      | 2.7.7            | 47  | org.cytoscape.third-party
antlr.actions.csharp                                                                                   | 2.7.7            | 47  | org.cytoscape.third-party
antlr.actions.java                                                                                     | 2.7.7            | 47  | org.cytoscape.third-party
antlr.actions.python                                                                                   | 2.7.7            | 47  | org.cytoscape.third-party
antlr.build                                                                                            | 2.7.7            | 47  | org.cytoscape.third-party
antlr.collections.impl                                                                                 | 2.7.7            | 47  | org.cytoscape.third-party
antlr.collections                                                                                      | 2.7.7            | 47  | org.cytoscape.third-party
antlr.debug.misc                                                                                       | 2.7.7            | 47  | org.cytoscape.third-party
antlr.debug                                                                                            | 2.7.7            | 47  | org.cytoscape.third-party
antlr.preprocessor                                                                                     | 2.7.7            | 47  | org.cytoscape.third-party
antlr                                                                                                  | 2.7.7            | 47  | org.cytoscape.third-party
au.com.bytecode.opencsv.bean                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
au.com.bytecode.opencsv                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.clhep                                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tboolean                                                                              | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tbyte                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tchar                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tdouble                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tfloat                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tint                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tlong                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tobject                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.buffer.tshort                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tboolean                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tbyte                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tchar                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tdcomplex                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tdouble                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tfcomplex                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tfloat                                                                              | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tint                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tlong                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tobject                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.function.tshort                                                                              | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tboolean                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tbyte                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tchar                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tdouble                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tfloat                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tint                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tlong                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tobject                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list.tshort                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.list                                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.map.tdouble                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.map.tfloat                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.map.tint                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.map.tlong                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.map.tobject                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.map                                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.io                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tbit                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdcomplex.algo                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdcomplex.impl                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdcomplex                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdouble.algo.decomposition                                                            | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdouble.algo.solver.preconditioner                                                    | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdouble.algo.solver                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdouble.algo                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdouble.impl                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tdouble                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfcomplex.algo                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfcomplex.impl                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfcomplex                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfloat.algo.decomposition                                                             | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfloat.algo.solver.preconditioner                                                     | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfloat.algo.solver                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfloat.algo                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfloat.impl                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tfloat                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tint.algo                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tint.impl                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tint                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tlong.algo                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tlong.impl                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tlong                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tobject.algo                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tobject.impl                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix.tobject                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt.matrix                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
cern.colt                                                                                              | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.math.tdcomplex                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.math.tdouble                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.math.tfcomplex                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.math.tfloat                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.math.tint                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.math.tlong                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.random.engine                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.random.tdouble.engine                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.random.tdouble.sampling                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.random.tdouble                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.random.tfloat.engine                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.random.tfloat.sampling                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.random.tfloat                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.random                                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.stat.quantile                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.stat.tdouble.quantile                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.stat.tdouble                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.stat.tfloat.quantile                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.stat.tfloat                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
cern.jet.stat                                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
com.apple.eawt                                                                                         | 0.0.0            | 0   | org.apache.felix.framework
com.ctc.wstx.api                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.cfg                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.compat                                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.dom                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.dtd                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.ent                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.evt                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.exc                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.io                                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.msv                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.osgi                                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.sax                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.sr                                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.stax                                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.sw                                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.ctc.wstx.util                                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
com.eclipsesource.jaxrs.consumer                                                                       | 5.3.0            | 159 | com.eclipsesource.jaxrs.consumer
com.eclipsesource.jaxrs.provider.gson                                                                  | 2.2.0            | 161 | com.eclipsesource.jaxrs.provider.gson
com.eclipsesource.jaxrs.publisher                                                                      | 5.3.0            | 160 | com.eclipsesource.jaxrs.publisher
com.fasterxml.jackson.annotation                                                                       | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.annotation                                                                       | 2.7.0            | 108 | org.cytoscape.rest.cy-rest
com.fasterxml.jackson.core.base                                                                        | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.core.format                                                                      | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.core.io                                                                          | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.core.json                                                                        | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.core.sym                                                                         | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.core.type                                                                        | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.core.util                                                                        | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.core                                                                             | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.annotation                                                              | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.cfg                                                                     | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.deser.impl                                                              | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.deser.std                                                               | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.deser                                                                   | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.exc                                                                     | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.ext                                                                     | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.introspect                                                              | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.jsonFormatVisitors                                                      | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.jsonschema                                                              | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.jsontype.impl                                                           | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.jsontype                                                                | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.module                                                                  | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.node                                                                    | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.ser.impl                                                                | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.ser.std                                                                 | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.ser                                                                     | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.type                                                                    | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind.util                                                                    | 2.2.2            | 47  | org.cytoscape.third-party
com.fasterxml.jackson.databind                                                                         | 2.2.2            | 47  | org.cytoscape.third-party
com.google.common.annotations                                                                          | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.base.internal                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.google.common.base                                                                                 | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.cache                                                                                | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.collect                                                                              | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.escape                                                                               | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.eventbus                                                                             | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.graph                                                                                | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.hash                                                                                 | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.html                                                                                 | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.io                                                                                   | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.math                                                                                 | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.net                                                                                  | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.primitives                                                                           | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.reflect                                                                              | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.util.concurrent                                                                      | 22.0.0           | 47  | org.cytoscape.third-party
com.google.common.xml                                                                                  | 22.0.0           | 47  | org.cytoscape.third-party
com.google.gson.annotations                                                                            | 2.3.0            | 108 | org.cytoscape.rest.cy-rest
com.google.gson                                                                                        | 2.3.0            | 108 | org.cytoscape.rest.cy-rest
com.google.thirdparty.publicsuffix                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
com.keypoint                                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.beans.editor                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.beans                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.demo                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.model                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.propertysheet.icons                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.propertysheet                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing.plaf.aqua                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing.plaf.basic                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing.plaf.blue                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing.plaf.metal                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing.plaf.motif                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing.plaf.windows                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing.plaf                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing.renderer                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.swing                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.util.converter                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common.util                                                                                | 3.6.0            | 47  | org.cytoscape.third-party
com.l2fprod.common                                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.factories                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.html.simpleparser                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.html                                                                                  | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.codec.wmf                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.codec                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.collection                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.crypto                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.events                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.fonts                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.hyphenation                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.interfaces                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf.internal                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.pdf                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.direct                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.document.output                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.document                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.field                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.graphic                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.headerfooter                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.list                                                                              | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.style                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.table                                                                             | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf.text                                                                              | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.rtf                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.xml.simpleparser                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.xml.xmp                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text.xml                                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.text                                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.lowagie.tools                                                                                      | 3.6.0            | 47  | org.cytoscape.third-party
com.sun.hk2.component                                                                                  | 2.4.0            | 144 | org.glassfish.hk2.api
com.sun.istack                                                                                         | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.java.help.impl                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
com.sun.java.help.search                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
com.sun.mail.handlers                                                                                  | 1.4.4            | 115 | javax.mail
com.sun.mail.iap                                                                                       | 1.4.4            | 115 | javax.mail
com.sun.mail.imap.protocol                                                                             | 1.4.4            | 115 | javax.mail
com.sun.mail.imap                                                                                      | 1.4.4            | 115 | javax.mail
com.sun.mail.pop3                                                                                      | 1.4.4            | 115 | javax.mail
com.sun.mail.smtp                                                                                      | 1.4.4            | 115 | javax.mail
com.sun.mail.util.logging                                                                              | 1.4.4            | 115 | javax.mail
com.sun.mail.util                                                                                      | 1.4.4            | 115 | javax.mail
com.sun.research.ws.wadl                                                                               | 2.22.2           | 156 | org.glassfish.jersey.core.jersey-server
com.sun.xml.bind.annotation                                                                            | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.api.impl                                                                              | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.api                                                                                   | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.marshaller                                                                            | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.unmarshaller                                                                          | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.util                                                                                  | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.bytecode                                                                           | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.model.annotation                                                                   | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.model.core                                                                         | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.model.impl                                                                         | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.model.nav                                                                          | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.model.runtime                                                                      | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.runtime.output                                                                     | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.runtime.property                                                                   | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.runtime.reflect.opt                                                                | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.runtime.reflect                                                                    | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.runtime.unmarshaller                                                               | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.runtime                                                                            | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.schemagen.episode                                                                  | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.schemagen.xmlschema                                                                | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.schemagen                                                                          | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2.util                                                                               | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind.v2                                                                                    | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.bind                                                                                       | 0.0.0            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.internal.bind                                                                              | 0.0.0            | 0   | org.apache.felix.framework
com.sun.xml.txw2.annotation                                                                            | 2.1.6            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.txw2.output                                                                                | 2.1.6            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.sun.xml.txw2                                                                                       | 2.1.6            | 52  | org.apache.servicemix.bundles.jaxb-impl
com.thoughtworks.xstream.alias                                                                         | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.annotations                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.converters.basic                                                              | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.converters.collections                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.converters.enums                                                              | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.converters.extended                                                           | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.converters.javabean                                                           | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.converters.reflection                                                         | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.converters                                                                    | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.core.util                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.core                                                                          | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.io.binary                                                                     | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.io.copy                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.io.json                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.io.path                                                                       | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.io.xml.xppdom                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.io.xml                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.io                                                                            | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.mapper                                                                        | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream.persistence                                                                   | 3.6.0            | 47  | org.cytoscape.third-party
com.thoughtworks.xstream                                                                               | 3.6.0            | 47  | org.cytoscape.third-party
edu.emory.mathcs.utils                                                                                 | 3.6.0            | 47  | org.cytoscape.third-party
hep.aida.ref                                                                                           | 3.6.0            | 47  | org.cytoscape.third-party
